Galaxy in Pair of Galaxies ; NGC 1 
Galaxy in Group of Galaxies ; NGC 4366 
Galaxy in Group of Galaxies ; NGC 4369 
Galaxy in Group of Galaxies ; NGC 4370 
Galaxy in Group of Galaxies ; NGC 4371 
Globular Cluster ; NGC 4372 
Galaxy in Group of Galaxies ; NGC 4373 
Seyfert 2 Galaxy ; NGC 4375 
Galaxy in Group of Galaxies ; NGC 4376 
Galaxy in Group of Galaxies ; NGC 4377 
Seyfert 2 Galaxy ; NGC 4378 
Galaxy in Group of Galaxies ; NGC 4379 
BL Lac - type object ; NGC 4380 
Active Galaxy Nucleus ; NGC 4383 
Emission-line galaxy ; NGC 4384 
Active Galaxy Nucleus ; NGC 4385 
Galaxy in Group of Galaxies ; NGC 4386 
Galaxy in Group of Galaxies ; NGC 4387 
Seyfert 2 Galaxy ; NGC 4388 
Galaxy in Group of Galaxies ; NGC 4389 
Galaxy in Group of Galaxies ; NGC 4390 
Galaxy in Group of Galaxies ; NGC 4391 
Galaxy in Group of Galaxies ; NGC 4392 
Galaxy in Group of Galaxies ; NGC 4393 
Galaxy in Pair of Galaxies ; NGC 4394 
Seyfert 2 Galaxy ; NGC 4395 
Galaxy in Group of Galaxies ; NGC 4396 
Double or multiple star ; NGC 4397 
Part of a Galaxy ; NGC 4399 
Part of a Galaxy ; NGC 4400 
Part of a Galaxy ; NGC 4401 
Galaxy in Pair of Galaxies ; NGC 4402 
Galaxy in Group of Galaxies ; NGC 4403 
LINER-type Active Galaxy Nucleus ; NGC 4404 
HII Galaxy ; NGC 4405 
Galaxy in Cluster of Galaxies ; NGC 4408 
LINER-type Active Galaxy Nucleus ; NGC 4410 
Galaxy in Pair of Galaxies ; NGC 4411 
Seyfert 2 Galaxy ; NGC 4412 
Galaxy in Pair of Galaxies ; NGC 4413 
Galaxy in Group of Galaxies ; NGC 4414 
Galaxy in Group of Galaxies ; NGC 4415 
Galaxy in Group of Galaxies ; NGC 4416 
Galaxy in Pair of Galaxies ; NGC 4417 
LINER-type Active Galaxy Nucleus ; NGC 4419 
Galaxy in Group of Galaxies ; NGC 4420 
Galaxy in Group of Galaxies ; NGC 4421 
Galaxy in Group of Galaxies ; NGC 4422 
Galaxy in Group of Galaxies ; NGC 4423 
HII Galaxy ; NGC 4424 
Galaxy in Group of Galaxies ; NGC 4425 
Double or multiple star ; NGC 4426 
Emission-line galaxy ; NGC 4428 
Galaxy in Group of Galaxies ; NGC 4429 
Galaxy in Pair of Galaxies ; NGC 4430 
Galaxy in Pair of Galaxies ; NGC 4431 
Galaxy in Pair of Galaxies ; NGC 4432 
Galaxy in Pair of Galaxies ; NGC 4433 
Galaxy in Group of Galaxies ; NGC 4434 
Galaxy in Group of Galaxies ; NGC 4435 
Galaxy in Pair of Galaxies ; NGC 4436 
LINER-type Active Galaxy Nucleus ; NGC 4438 
Open (galactic) Cluster ; NGC 4439 
Galaxy in Group of Galaxies ; NGC 4440 
Galaxy in Group of Galaxies ; NGC 4441 
Galaxy in Group of Galaxies ; NGC 4442 
Galaxy ; NGC 4444 
Galaxy in Group of Galaxies ; NGC 4445 
Galaxy in Cluster of Galaxies ; NGC 4446 
LINER-type Active Galaxy Nucleus ; NGC 4447 
HII Galaxy ; NGC 4448 
Emission-line galaxy ; NGC 4449 
LINER-type Active Galaxy Nucleus ; NGC 4450 
Galaxy in Group of Galaxies ; NGC 4451 
Galaxy in Group of Galaxies ; NGC 4452 
Galaxy ; NGC 4453 
Galaxy in Pair of Galaxies ; NGC 4454 
Emission-line galaxy ; NGC 4455 
Emission-line galaxy ; NGC 4456 
LINER-type Active Galaxy Nucleus ; NGC 4457 
Galaxy in Pair of Galaxies ; NGC 4458 
HII Galaxy ; NGC 4459 
HII Galaxy ; NGC 4460 
Galaxy in Pair of Galaxies ; NGC 4461 
Galaxy ; NGC 4462 
Open (galactic) Cluster ; NGC 4463 
Galaxy in Group of Galaxies ; NGC 4464 
Galaxy in Group of Galaxies ; NGC 4465 
Galaxy in Group of Galaxies ; NGC 4466 
Galaxy in Group of Galaxies ; NGC 4467 
Galaxy in Group of Galaxies ; NGC 4468 
Galaxy in Group of Galaxies ; NGC 4469 
HII Galaxy ; NGC 4470 
Galaxy ; NGC 4471 
Galaxy in Group of Galaxies ; NGC 4473 
Galaxy in Group of Galaxies ; NGC 4474 
Emission-line galaxy ; NGC 4475 
Galaxy in Group of Galaxies ; NGC 4476 
Seyfert 2 Galaxy ; NGC 4477 
Galaxy in Pair of Galaxies ; NGC 4478 
Galaxy in Group of Galaxies ; NGC 4479 
Galaxy in Group of Galaxies ; NGC 4480 
Galaxy in Group of Galaxies ; NGC 4481 
Galaxy in Group of Galaxies ; NGC 4482 
Galaxy in Group of Galaxies ; NGC 4483 
Emission-line galaxy ; NGC 4484 
Galaxy in Pair of Galaxies ; NGC 4485 
Galaxy in Group of Galaxies ; NGC 4487 
Galaxy in Group of Galaxies ; NGC 4488 
Galaxy in Group of Galaxies ; NGC 4489 
Galaxy in Pair of Galaxies ; NGC 4490 
Galaxy in Group of Galaxies ; NGC 4491 
Galaxy in Group of Galaxies ; NGC 4492 
Galaxy ; NGC 4493 
Galaxy in Pair of Galaxies ; NGC 4494 
LINER-type Active Galaxy Nucleus ; NGC 4495 
Galaxy in Group of Galaxies ; NGC 4497 
Galaxy in Pair of Galaxies ; NGC 4498 
Galaxy in Group of Galaxies ; NGC 4499 
Blue compact Galaxy ; NGC 4500 
Galaxy in Pair of Galaxies ; NGC 4502 
Galaxy in Pair of Galaxies ; NGC 4503 
Galaxy in Group of Galaxies ; NGC 4504 
Galaxy in Pair of Galaxies ; NGC 4505 
Galaxy in Group of Galaxies ; NGC 4506 
Seyfert 2 Galaxy ; NGC 4507 
Galaxy in Group of Galaxies ; NGC 4509 
Galaxy in Group of Galaxies ; NGC 4510 
Galaxy in Group of Galaxies ; NGC 4511 
Galaxy in Pair of Galaxies ; NGC 4512 
Galaxy ; NGC 4513 
Starburst Galaxy ; NGC 4514 
Galaxy in Group of Galaxies ; NGC 4515 
Galaxy in Group of Galaxies ; NGC 4516 
Active Galaxy Nucleus ; NGC 4517 
LINER-type Active Galaxy Nucleus ; NGC 4518 
Galaxy in Group of Galaxies ; NGC 4519 
Galaxy ; NGC 4520 
Galaxy in Pair of Galaxies ; NGC 4521 
Galaxy in Group of Galaxies ; NGC 4522 
Galaxy in Group of Galaxies ; NGC 4523 
Emission-line galaxy ; NGC 4524 
Low Surface Brightness Galaxy ; NGC 4525 
Galaxy in Group of Galaxies ; NGC 4526 
Galaxy in Pair of Galaxies ; NGC 4527 
Galaxy in Group of Galaxies ; NGC 4528 
Galaxy in Cluster of Galaxies ; NGC 4529 
Galaxy in Group of Galaxies ; NGC 4531 
Galaxy in Pair of Galaxies ; NGC 4532 
Galaxy in Pair of Galaxies ; NGC 4533 
Emission-line galaxy ; NGC 4534 
HII Galaxy ; NGC 4535 
Galaxy in Pair of Galaxies ; NGC 4536 
Galaxy ; NGC 4537 
Galaxy ; NGC 4538 
Galaxy in Group of Galaxies ; NGC 4539 
Galaxy in Group of Galaxies ; NGC 4540 
Radio Galaxy ; NGC 4541 
Brightest galaxy in a Cluster (BCG) ; NGC 4542 
Galaxy in Group of Galaxies ; NGC 4543 
Galaxy in Group of Galaxies ; NGC 4544 
Galaxy in Group of Galaxies ; NGC 4545 
Galaxy in Group of Galaxies ; NGC 4546 
Galaxy ; NGC 4547 
Galaxy ; NGC 4549 
Galaxy in Pair of Galaxies ; NGC 4550 
Galaxy in Pair of Galaxies ; NGC 4551 
Galaxy in Group of Galaxies ; NGC 4553 
LINER-type Active Galaxy Nucleus ; NGC 4555 
Galaxy in Group of Galaxies ; NGC 4556 
Composite object ; NGC 4557 
Galaxy in Group of Galaxies ; NGC 4558 
HII Galaxy ; NGC 4559 
Galaxy in Group of Galaxies ; NGC 4561 
Galaxy in Group of Galaxies ; NGC 4562 
Galaxy in Cluster of Galaxies ; NGC 4563 
Galaxy in Group of Galaxies ; NGC 4564 
LINER-type Active Galaxy Nucleus ; NGC 4565 
Seyfert 2 Galaxy ; NGC 4566 
Galaxy in Pair of Galaxies ; NGC 4567 
Galaxy in Pair of Galaxies ; NGC 4568 
Galaxy in Group of Galaxies ; NGC 4570 
Galaxy in Pair of Galaxies ; NGC 4571 
Galaxy in Group of Galaxies ; NGC 4572 
Galaxy in Group of Galaxies ; NGC 4573 
Emission-line galaxy ; NGC 4574 
Galaxy in Group of Galaxies ; NGC 4575 
Galaxy ; NGC 4576 
Galaxy in Group of Galaxies ; NGC 4578 
LINER-type Active Galaxy Nucleus ; NGC 4580 
Seyfert 2 Galaxy ; NGC 4581 
LINER-type Active Galaxy Nucleus ; NGC 4583 
HII Galaxy ; NGC 4584 
Galaxy in Cluster of Galaxies ; NGC 4585 
Galaxy in Group of Galaxies ; NGC 4586 
Galaxy in Group of Galaxies ; NGC 4587 
Galaxy ; NGC 4588 
LINER-type Active Galaxy Nucleus ; NGC 4589 
Galaxy in Group of Galaxies ; NGC 4591 
Galaxy in Group of Galaxies ; NGC 4592 
Seyfert 1 Galaxy ; NGC 4593 
Galaxy in Group of Galaxies ; NGC 4595 
Galaxy in Pair of Galaxies ; NGC 4596 
Galaxy in Pair of Galaxies ; NGC 4597 
Galaxy in Group of Galaxies ; NGC 4598 
Seyfert 2 Galaxy ; NGC 4599 
Galaxy in Group of Galaxies ; NGC 4600 
Galaxy in Group of Galaxies ; NGC 4601 
Seyfert 2 Galaxy ; NGC 4602 
Galaxy in Group of Galaxies ; NGC 4603 
Galaxy in Group of Galaxies ; NGC 4604 
Galaxy in Group of Galaxies ; NGC 4605 
Galaxy in Pair of Galaxies ; NGC 4606 
Galaxy in Pair of Galaxies ; NGC 4607 
Galaxy in Pair of Galaxies ; NGC 4608 
Open (galactic) Cluster ; NGC 4609 
Galaxy ; NGC 4611 
Galaxy in Group of Galaxies ; NGC 4612 
Emission-line galaxy ; NGC 4613 
Seyfert 1 Galaxy ; NGC 4614 
Emission-line galaxy ; NGC 4615 
Galaxy in Group of Galaxies ; NGC 4616 
Galaxy ; NGC 4617 
Galaxy in Pair of Galaxies ; NGC 4618 
Seyfert 1 Galaxy ; NGC 4619 
Galaxy in Group of Galaxies ; NGC 4620 
Galaxy in Group of Galaxies ; NGC 4622 
Galaxy in Group of Galaxies ; NGC 4623 
Galaxy in Pair of Galaxies ; NGC 4625 
Galaxy in Pair of Galaxies ; NGC 4626 
Galaxy in Group of Galaxies ; NGC 4627 
Seyfert 2 Galaxy ; NGC 4628 
Galaxy ; NGC 4629 
HII Galaxy ; NGC 4630 
Galaxy in Pair of Galaxies ; NGC 4631 
HII Galaxy ; NGC 4632 
Galaxy in Pair of Galaxies ; NGC 4633 
Galaxy in Pair of Galaxies ; NGC 4634 
Emission-line galaxy ; NGC 4635 
LINER-type Active Galaxy Nucleus ; NGC 4636 
Galaxy in Pair of Galaxies ; NGC 4637 
Galaxy in Pair of Galaxies ; NGC 4638 
Galaxy in Pair of Galaxies ; NGC 4639 
Galaxy in Group of Galaxies ; NGC 4640 
Galaxy in Group of Galaxies ; NGC 4641 
Galaxy in Pair of Galaxies ; NGC 4642 
LINER-type Active Galaxy Nucleus ; NGC 4643 
Galaxy in Pair of Galaxies ; NGC 4644 
Galaxy in Group of Galaxies ; NGC 4645 
Galaxy in Group of Galaxies ; NGC 4646 
HII Galaxy ; NGC 4647 
Galaxy in Group of Galaxies ; NGC 4648 
Galaxy in Group of Galaxies ; NGC 4650 
LINER-type Active Galaxy Nucleus ; NGC 4651 
LINER-type Active Galaxy Nucleus ; NGC 4652 
Galaxy in Pair of Galaxies ; NGC 4653 
Galaxy in Pair of Galaxies ; NGC 4654 
LINER-type Active Galaxy Nucleus ; NGC 4655 
Galaxy in Pair of Galaxies ; NGC 4656 
HII Galaxy ; NGC 4657 
Galaxy in Group of Galaxies ; NGC 4658 
Galaxy in Group of Galaxies ; NGC 4659 
Galaxy in Pair of Galaxies ; NGC 4660 
Galaxy in Group of Galaxies ; NGC 4661 
Seyfert Galaxy ; NGC 4662 
Galaxy in Group of Galaxies ; NGC 4663 
Galaxy in Group of Galaxies ; NGC 4664 
Galaxy in Pair of Galaxies ; NGC 4666 
Galaxy in Pair of Galaxies ; NGC 4668 
Galaxy in Group of Galaxies ; NGC 4669 
Interacting Galaxies ; NGC 4670 
Galaxy in Group of Galaxies ; NGC 4671 
Galaxy in Group of Galaxies ; NGC 4672 
Galaxy in Group of Galaxies ; NGC 4673 
Galaxy in Group of Galaxies ; NGC 4674 
Radio Galaxy ; NGC 4675 
Interacting Galaxies ; NGC 4676 
Galaxy in Group of Galaxies ; NGC 4677 
Low Surface Brightness Galaxy ; NGC 4678 
Emission-line galaxy ; NGC 4679 
Galaxy in Group of Galaxies ; NGC 4680 
Galaxy in Group of Galaxies ; NGC 4681 
Galaxy in Group of Galaxies ; NGC 4682 
Galaxy in Group of Galaxies ; NGC 4683 
Galaxy in Group of Galaxies ; NGC 4684 
Galaxy in Group of Galaxies ; NGC 4685 
Galaxy in Group of Galaxies ; NGC 4686 
LINER-type Active Galaxy Nucleus ; NGC 4687 
Galaxy in Pair of Galaxies ; NGC 4688 
HII Galaxy ; NGC 4689 
Galaxy in Group of Galaxies ; NGC 4690 
Active Galaxy Nucleus ; NGC 4691 
Galaxy in Group of Galaxies ; NGC 4692 
Galaxy in Group of Galaxies ; NGC 4693 
Active Galaxy Nucleus ; NGC 4694 
Galaxy ; NGC 4695 
Brightest galaxy in a Cluster (BCG) ; NGC 4696 
Galaxy in Group of Galaxies ; NGC 4697 
Seyfert 2 Galaxy ; NGC 4698 
Galaxy in Group of Galaxies ; NGC 4699 
Active Galaxy Nucleus ; NGC 4700 
Galaxy in Group of Galaxies ; NGC 4701 
Emission-line galaxy ; NGC 4702 
Galaxy in Group of Galaxies ; NGC 4703 
Seyfert 2 Galaxy ; NGC 4704 
Galaxy in Group of Galaxies ; NGC 4705 
Galaxy in Group of Galaxies ; NGC 4706 
Galaxy ; NGC 4707 
Galaxy in Group of Galaxies ; NGC 4708 
Galaxy in Group of Galaxies ; NGC 4709 
HII Galaxy ; NGC 4710 
Galaxy in Cluster of Galaxies ; NGC 4711 
Emission-line galaxy ; NGC 4712 
Galaxy in Group of Galaxies ; NGC 4713 
Galaxy in Group of Galaxies ; NGC 4714 
LINER-type Active Galaxy Nucleus ; NGC 4715 
Galaxy in Group of Galaxies ; NGC 4716 
Galaxy in Group of Galaxies ; NGC 4717 
Galaxy in Group of Galaxies ; NGC 4718 
Active Galaxy Nucleus ; NGC 4719 
Galaxy in Group of Galaxies ; NGC 4720 
Emission-line galaxy ; NGC 4721 
Galaxy in Group of Galaxies ; NGC 4722 
Galaxy ; NGC 4723 
Galaxy ; NGC 4724 
Seyfert 2 Galaxy ; NGC 4725 
Galaxy ; NGC 4726 
Galaxy ; NGC 4727 
Galaxy in Group of Galaxies ; NGC 4728 
Galaxy in Group of Galaxies ; NGC 4729 
Galaxy in Group of Galaxies ; NGC 4730 
Galaxy in Pair of Galaxies ; NGC 4731 
LINER-type Active Galaxy Nucleus ; NGC 4732 
Galaxy in Pair of Galaxies ; NGC 4733 
LINER-type Active Galaxy Nucleus ; NGC 4734 
Starburst Galaxy ; NGC 4735 
LINER-type Active Galaxy Nucleus ; NGC 4737 
Galaxy in Cluster of Galaxies ; NGC 4738 
Galaxy in Group of Galaxies ; NGC 4739 
LINER-type Active Galaxy Nucleus ; NGC 4741 
Galaxy in Group of Galaxies ; NGC 4742 
Galaxy in Group of Galaxies ; NGC 4743 
Galaxy in Group of Galaxies ; NGC 4744 
Galaxy in Cluster of Galaxies ; NGC 4745 
Galaxy in Group of Galaxies ; NGC 4746 
Galaxy in Pair of Galaxies ; NGC 4747 
Seyfert 1 Galaxy ; NGC 4748 
Galaxy in Group of Galaxies ; NGC 4749 
LINER-type Active Galaxy Nucleus ; NGC 4750 
Galaxy in Group of Galaxies ; NGC 4751 
Galaxy ; NGC 4752 
Galaxy in Group of Galaxies ; NGC 4753 
Galaxy in Pair of Galaxies ; NGC 4754 
Open (galactic) Cluster ; NGC 4755 
Brightest galaxy in a Cluster (BCG) ; NGC 4756 
Galaxy in Group of Galaxies ; NGC 4757 
Galaxy in Group of Galaxies ; NGC 4758 
Galaxy in Group of Galaxies ; NGC 4759 
Galaxy in Group of Galaxies ; NGC 4760 
Brightest galaxy in a Cluster (BCG) ; NGC 4761 
LINER-type Active Galaxy Nucleus ; NGC 4762 
Galaxy ; NGC 4763 
Galaxy in Group of Galaxies ; NGC 4764 
Galaxy in Group of Galaxies ; NGC 4765 
Galaxy in Group of Galaxies ; NGC 4766 
Galaxy in Group of Galaxies ; NGC 4767 
Galaxy in Group of Galaxies ; NGC 4770 
Emission-line galaxy ; NGC 4771 
LINER-type Active Galaxy Nucleus ; NGC 4772 
Galaxy in Group of Galaxies ; NGC 4773 
HII Galaxy ; NGC 4774 
Galaxy in Group of Galaxies ; NGC 4775 
Galaxy in Group of Galaxies ; NGC 4777 
HII Galaxy ; NGC 4779 
Galaxy in Group of Galaxies ; NGC 4780 
Galaxy in Group of Galaxies ; NGC 4781 
Radio Galaxy ; NGC 4782 
Galaxy in Pair of Galaxies ; NGC 4783 
Galaxy in Group of Galaxies ; NGC 4784 
Seyfert 2 Galaxy ; NGC 4785 
Galaxy ; NGC 4786 
Galaxy in Group of Galaxies ; NGC 4787 
Emission-line galaxy ; NGC 4788 
Galaxy in Group of Galaxies ; NGC 4789 
Galaxy in Group of Galaxies ; NGC 4790 
LINER-type Active Galaxy Nucleus ; NGC 4791 
Galaxy in Group of Galaxies ; NGC 4792 
Starburst Galaxy ; NGC 4793 
Galaxy in Group of Galaxies ; NGC 4794 
Galaxy in Pair of Galaxies ; NGC 4795 
Galaxy in Pair of Galaxies ; NGC 4796 
Active Galaxy Nucleus ; NGC 4798 
LINER-type Active Galaxy Nucleus ; NGC 4799 
Galaxy in Group of Galaxies ; NGC 4800 
LINER-type Active Galaxy Nucleus ; NGC 4801 
Galaxy in Group of Galaxies ; NGC 4803 
Galaxy in Group of Galaxies ; NGC 4804 
Galaxy ; NGC 4806 
Galaxy in Pair of Galaxies ; NGC 4807 
Galaxy in Group of Galaxies ; NGC 4808 
Galaxy in Pair of Galaxies ; NGC 4809 
Galaxy in Pair of Galaxies ; NGC 4810 
Galaxy in Group of Galaxies ; NGC 4811 
Galaxy in Group of Galaxies ; NGC 4812 
Seyfert 2 Galaxy ; NGC 4813 
Galaxy in Pair of Galaxies ; NGC 4814 
Open (galactic) Cluster ; NGC 4815 
Galaxy in Group of Galaxies ; NGC 4816 
Galaxy in Cluster of Galaxies ; NGC 4817 
Starburst Galaxy ; NGC 4818 
LINER-type Active Galaxy Nucleus ; NGC 4819 
Galaxy in Group of Galaxies ; NGC 4820 
Galaxy in Group of Galaxies ; NGC 4821 
Galaxy in Group of Galaxies ; NGC 4822 
Galaxy ; NGC 4823 
LINER-type Active Galaxy Nucleus ; NGC 4824 
Galaxy in Group of Galaxies ; NGC 4825 
LINER-type Active Galaxy Nucleus ; NGC 4827 
LINER-type Active Galaxy Nucleus ; NGC 4828 
Galaxy ; NGC 4829 
Galaxy ; NGC 4830 
Galaxy in Group of Galaxies ; NGC 4831 
Galaxy in Group of Galaxies ; NGC 4832 
Globular Cluster ; NGC 4833 
LINER-type Active Galaxy Nucleus ; NGC 4834 
Galaxy in Group of Galaxies ; NGC 4835 
Galaxy in Group of Galaxies ; NGC 4836 
Galaxy in Group of Galaxies ; NGC 4837 
Galaxy in Group of Galaxies ; NGC 4838 
Radio Galaxy ; NGC 4839 
LINER-type Active Galaxy Nucleus ; NGC 4840 
LINER-type Active Galaxy Nucleus ; NGC 4841 
Galaxy ; NGC 4842 
Galaxy ; NGC 4843 
Active Galaxy Nucleus ; NGC 4845 
Seyfert 2 Galaxy ; NGC 4846 
Active Galaxy Nucleus ; NGC 4848 
LINER-type Active Galaxy Nucleus ; NGC 4849 
Active Galaxy Nucleus ; NGC 4850 
Galaxy in Group of Galaxies ; NGC 4851 
Open (galactic) Cluster ; NGC 4852 
Active Galaxy Nucleus ; NGC 4853 
Galaxy in Group of Galaxies ; NGC 4854 
Galaxy in Group of Galaxies ; NGC 4855 
Galaxy in Group of Galaxies ; NGC 4856 
Galaxy in Group of Galaxies ; NGC 4857 
Emission-line galaxy ; NGC 4858 
Galaxy in Group of Galaxies ; NGC 4859 
Galaxy in Group of Galaxies ; NGC 4860 
HII Galaxy ; NGC 4861 
Galaxy ; NGC 4862 
Galaxy in Group of Galaxies ; NGC 4863 
Galaxy in Group of Galaxies ; NGC 4864 
Emission-line galaxy ; NGC 4865 
LINER-type Active Galaxy Nucleus ; NGC 4866 
Galaxy in Group of Galaxies ; NGC 4867 
Galaxy in Group of Galaxies ; NGC 4868 
Radio Galaxy ; NGC 4869 
LINER-type Active Galaxy Nucleus ; NGC 4870 
Active Galaxy Nucleus ; NGC 4871 
Active Galaxy Nucleus ; NGC 4872 
Emission-line galaxy ; NGC 4873 
LINER-type Active Galaxy Nucleus ; NGC 4874 
Galaxy in Cluster of Galaxies ; NGC 4875 
LINER-type Active Galaxy Nucleus ; NGC 4876 
Galaxy in Group of Galaxies ; NGC 4877 
Galaxy in Group of Galaxies ; NGC 4878 
Star ; NGC 4879 
Galaxy in Group of Galaxies ; NGC 4880 
LINER-type Active Galaxy Nucleus ; NGC 4881 
Galaxy in Group of Galaxies ; NGC 4883 
Galaxy ; NGC 4885 
Emission-line galaxy ; NGC 4886 
Galaxy in Pair of Galaxies ; NGC 4887 
Galaxy in Group of Galaxies ; NGC 4888 
Emission-line galaxy ; NGC 4889 
Galaxy in Group of Galaxies ; NGC 4890 
LINER-type Active Galaxy Nucleus ; NGC 4892 
Pair of Galaxies ; NGC 4893 
Galaxy ; NGC 4894 
LINER-type Active Galaxy Nucleus ; NGC 4895 
LINER-type Active Galaxy Nucleus ; NGC 4896 
Seyfert 2 Galaxy ; NGC 4897 
Galaxy ; NGC 4898 
Galaxy in Group of Galaxies ; NGC 4899 
Emission-line galaxy ; NGC 4900 
LINER-type Active Galaxy Nucleus ; NGC 4901 
Galaxy in Pair of Galaxies ; NGC 4902 
Seyfert 2 Galaxy ; NGC 4903 
Seyfert 1 Galaxy ; NGC 4904 
Galaxy in Group of Galaxies ; NGC 4905 
Galaxy ; NGC 4906 
LINER-type Active Galaxy Nucleus ; NGC 4907 
LINER-type Active Galaxy Nucleus ; NGC 4908 
Galaxy in Group of Galaxies ; NGC 4909 
LINER-type Active Galaxy Nucleus ; NGC 4911 
Galaxy in Group of Galaxies ; NGC 4914 
Galaxy in Group of Galaxies ; NGC 4915 
Galaxy ; NGC 4916 
LINER-type Active Galaxy Nucleus ; NGC 4917 
Galaxy ; NGC 4918 
Galaxy in Group of Galaxies ; NGC 4919 
Galaxy in Group of Galaxies ; NGC 4920 
LINER-type Active Galaxy Nucleus ; NGC 4921 
Seyfert Galaxy ; NGC 4922 
Emission-line galaxy ; NGC 4923 
Galaxy in Group of Galaxies ; NGC 4924 
Galaxy in Group of Galaxies ; NGC 4925 
LINER-type Active Galaxy Nucleus ; NGC 4926 
Radio Galaxy ; NGC 4927 
Galaxy in Group of Galaxies ; NGC 4928 
Galaxy in Group of Galaxies ; NGC 4929 
Galaxy in Group of Galaxies ; NGC 4930 
Galaxy in Group of Galaxies ; NGC 4931 
Galaxy ; NGC 4932 
Galaxy ; NGC 4933 
Active Galaxy Nucleus ; NGC 4934 
Galaxy ; NGC 4935 
LINER-type Active Galaxy Nucleus ; NGC 4936 
Galaxy ; NGC 4938 
Seyfert 2 Galaxy ; NGC 4939 
Galaxy in Group of Galaxies ; NGC 4940 
Seyfert 2 Galaxy ; NGC 4941 
Galaxy in Group of Galaxies ; NGC 4942 
Active Galaxy Nucleus ; NGC 4943 
Galaxy in Group of Galaxies ; NGC 4944 
Seyfert 2 Galaxy ; NGC 4945 
Galaxy in Group of Galaxies ; NGC 4946 
Emission-line galaxy ; NGC 4947 
Emission-line galaxy ; NGC 4948 
Galaxy in Cluster of Galaxies ; NGC 4949 
Galaxy in Group of Galaxies ; NGC 4950 
Galaxy in Group of Galaxies ; NGC 4951 
LINER-type Active Galaxy Nucleus ; NGC 4952 
Galaxy in Group of Galaxies ; NGC 4953 
Galaxy in Group of Galaxies ; NGC 4954 
Galaxy in Group of Galaxies ; NGC 4955 
Galaxy in Group of Galaxies ; NGC 4956 
Galaxy in Group of Galaxies ; NGC 4957 
Galaxy in Pair of Galaxies ; NGC 4958 
LINER-type Active Galaxy Nucleus ; NGC 4959 
Galaxy in Cluster of Galaxies ; NGC 4960 
Emission-line galaxy ; NGC 4961 
Radio Galaxy ; NGC 4963 
Active Galaxy Nucleus ; NGC 4964 
Emission-line galaxy ; NGC 4965 
LINER-type Active Galaxy Nucleus ; NGC 4966 
Galaxy in Group of Galaxies ; NGC 4967 
Seyfert 2 Galaxy ; NGC 4968 
Pair of Galaxies ; NGC 4969 
Galaxy in Group of Galaxies ; NGC 4970 
Galaxy in Group of Galaxies ; NGC 4971 
Galaxy in Group of Galaxies ; NGC 4973 
Emission-line galaxy ; NGC 4974 
Galaxy ; NGC 4975 
Galaxy in Group of Galaxies ; NGC 4976 
LINER-type Active Galaxy Nucleus ; NGC 4977 
Galaxy in Cluster of Galaxies ; NGC 4978 
LINER-type Active Galaxy Nucleus ; NGC 4979 
Emission-line galaxy ; NGC 4980 
Galaxy in Group of Galaxies ; NGC 4981 
Galaxy in Group of Galaxies ; NGC 4983 
Galaxy in Group of Galaxies ; NGC 4984 
Seyfert 2 Galaxy ; NGC 4985 
Galaxy in Group of Galaxies ; NGC 4986 
Galaxy ; NGC 4987 
Galaxy ; NGC 4988 
Galaxy in Group of Galaxies ; NGC 4989 
Active Galaxy Nucleus ; NGC 4990 
Radio Galaxy ; NGC 4991 
Seyfert 2 Galaxy ; NGC 4992 
Galaxy in Group of Galaxies ; NGC 4993 
Galaxy in Group of Galaxies ; NGC 4995 
Low Surface Brightness Galaxy ; NGC 4996 
Galaxy in Pair of Galaxies ; NGC 4997 
Galaxy ; NGC 4998 
Seyfert 2 Galaxy ; NGC 4999 
Starburst Galaxy ; NGC 5000 
Radio Galaxy ; NGC 5001 
Galaxy in Group of Galaxies ; NGC 5002 
Galaxy in Group of Galaxies ; NGC 5004 
Galaxy in Pair of Galaxies ; NGC 5005 
Galaxy in Group of Galaxies ; NGC 5006 
Seyfert 2 Galaxy ; NGC 5007 
LINER-type Active Galaxy Nucleus ; NGC 5008 
Galaxy ; NGC 5009 
Galaxy in Group of Galaxies ; NGC 5010 
Galaxy in Group of Galaxies ; NGC 5011 
LINER-type Active Galaxy Nucleus ; NGC 5012 
Galaxy ; NGC 5013 
Galaxy in Group of Galaxies ; NGC 5014 
Galaxy in Group of Galaxies ; NGC 5015 
Active Galaxy Nucleus ; NGC 5016 
Galaxy in Group of Galaxies ; NGC 5017 
Galaxy in Pair of Galaxies ; NGC 5018 
Radio Galaxy ; NGC 5019 
Galaxy ; NGC 5020 
LINER-type Active Galaxy Nucleus ; NGC 5021 
Galaxy in Pair of Galaxies ; NGC 5022 
Emission-line galaxy ; NGC 5023 
LINER-type Active Galaxy Nucleus ; NGC 5025 
Galaxy in Group of Galaxies ; NGC 5026 
Radio Galaxy ; NGC 5027 
Galaxy in Group of Galaxies ; NGC 5028 
Galaxy in Group of Galaxies ; NGC 5029 
Galaxy in Pair of Galaxies ; NGC 5030 
Galaxy in Group of Galaxies ; NGC 5031 
LINER-type Active Galaxy Nucleus ; NGC 5032 
Seyfert 1 Galaxy ; NGC 5033 
Galaxy in Group of Galaxies ; NGC 5034 
Galaxy in Group of Galaxies ; NGC 5035 
Galaxy ; NGC 5036 
